2756, 2556, 96, 80, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4425.JPG, 03-09 17:35:54, 0, Start 
2594.4, 2501.95, 99.88, 83.23, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4475.JPG, 03-09 18:00:54, 0, Auto
2593.72, 2505.0, 99.88, 83.23, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4476.JPG, 03-09 18:01:24, 0, Auto
2593.78, 2504.48, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4477.JPG, 03-09 18:01:54, 0, Auto
2593.67, 2503.72, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4478.JPG, 03-09 18:02:24, 0, Auto
2593.75, 2502.23, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4479.JPG, 03-09 18:02:54, 0, Auto
2592.26, 2501.0, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4480.JPG, 03-09 18:03:24, 0, Auto
2593.56, 2500.68, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4481.JPG, 03-09 18:03:54, 0, Auto
2593.47, 2501.2, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4482.JPG, 03-09 18:04:24, 0, Auto
2593.58, 2500.3, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4483.JPG, 03-09 18:04:54, 0, Auto
2593.94, 2502.21, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4484.JPG, 03-09 18:05:24, 0, Auto
2592.68, 2497.08, 105.99, 88.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4485.JPG, 03-09 18:05:54, 0, Auto
2598.76, 2510.27, 105.99, 88.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4486.JPG, 03-09 18:06:24, 0, Auto
2598.06, 2505.82, 105.99, 88.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4487.JPG, 03-09 18:06:54, 0, Auto
2598.72, 2502.2, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4488.JPG, 03-09 18:07:24, 0, Auto
2598.21, 2503.5, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4489.JPG, 03-09 18:07:54, 0, Auto
2598.99, 2502.58, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4490.JPG, 03-09 18:08:24, 0, Auto
2598.92, 2501.03, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4491.JPG, 03-09 18:08:54, 0, Auto
2598.16, 2498.46, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4492.JPG, 03-09 18:09:24, 0, Auto
2598.92, 2502.55, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4493.JPG, 03-09 18:09:54, 0, Auto
2599.05, 2501.45, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4494.JPG, 03-09 18:10:24, 0, Auto
2599.34, 2500.65, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4495.JPG, 03-09 18:10:54, 0, Auto
2598.35, 2498.63, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4496.JPG, 03-09 18:11:24, 0, Auto
2598.5, 2500.27, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4497.JPG, 03-09 18:11:54, 0, Auto
2597.56, 2497.58, 105.99, 88.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4498.JPG, 03-09 18:12:24, 0, Auto
2597.89, 2497.62, 105.99, 88.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4499.JPG, 03-09 18:12:54, 0, Auto
2597.23, 2496.17, 108.11, 90.09, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4500.JPG, 03-09 18:13:24, 0, Auto
