2572, 1760, 61, 89, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2360_CROPED.jpg, path time not found, 0, Start 
2975.0, 1032.0, 92.0, 135.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2644_CROPED.jpg, path time not found, 0, Auto
2974.0, 1032.0, 94.0, 138.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2645_CROPED.jpg, path time not found, 0, Auto
2971.0, 1031.0, 94.0, 138.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2646_CROPED.jpg, path time not found, 0, Auto
2974.0, 1034.0, 92.0, 135.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2647_CROPED.jpg, path time not found, 0, Auto
2971.0, 1031.0, 98.0, 143.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2648_CROPED.jpg, path time not found, 0, Auto
2971.0, 1031.0, 100.0, 146.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2649_CROPED.jpg, path time not found, 0, Auto
2969.0, 1032.0, 96.0, 140.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2650_CROPED.jpg, path time not found, 0, Auto
2970.0, 1035.0, 98.0, 143.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2651_CROPED.jpg, path time not found, 0, Auto
2970.0, 1035.0, 102.0, 149.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2652_CROPED.jpg, path time not found, 0, Auto
2961.0, 1031.0, 106.0, 155.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2653_CROPED.jpg, path time not found, 0, Auto
2962.0, 1033.0, 106.0, 155.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2654_CROPED.jpg, path time not found, 0, Auto
2963.0, 1034.0, 104.0, 152.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2655_CROPED.jpg, path time not found, 0, Auto
2963.0, 1035.0, 104.0, 152.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2656_CROPED.jpg, path time not found, 0, Auto
2964.0, 1037.0, 102.0, 149.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2657_CROPED.jpg, path time not found, 0, Auto
2963.0, 1038.0, 100.0, 146.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2658_CROPED.jpg, path time not found, 0, Auto
2965.0, 1045.0, 96.0, 140.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2659_CROPED.jpg, path time not found, 0, Auto
2961.0, 1043.0, 98.0, 143.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2660_CROPED.jpg, path time not found, 0, Auto
2963.0, 1044.0, 100.0, 146.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2661_CROPED.jpg, path time not found, 0, Auto
2963.0, 1045.0, 98.0, 143.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2662_CROPED.jpg, path time not found, 0, Auto
2964.0, 1049.0, 94.0, 138.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2663_CROPED.jpg, path time not found, 0, Auto
2956.0, 1047.0, 98.0, 143.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2664_CROPED.jpg, path time not found, 0, Auto
2955.0, 1045.0, 100.0, 146.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2665_CROPED.jpg, path time not found, 0, Auto
2955.0, 1043.0, 104.0, 152.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2666_CROPED.jpg, path time not found, 0, Auto
2954.0, 1043.0, 104.0, 152.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2667_CROPED.jpg, path time not found, 0, Auto
2956.0, 1045.0, 104.0, 152.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2668_CROPED.jpg, path time not found, 0, Auto
2956.0, 1049.0, 98.0, 143.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2669_CROPED.jpg, path time not found, 0, Auto
2955.0, 1050.0, 98.0, 143.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2670_CROPED.jpg, path time not found, 0, Auto
2956.0, 1052.0, 96.0, 140.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2671_CROPED.jpg, path time not found, 0, Auto
2948.0, 1050.0, 100.0, 146.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2672_CROPED.jpg, path time not found, 0, Auto
2947.0, 1047.0, 102.0, 149.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2673_CROPED.jpg, path time not found, 0, Auto
2946.0, 1042.0, 108.0, 158.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2674_CROPED.jpg, path time not found, 0, Auto
2946.0, 1041.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2675_CROPED.jpg, path time not found, 0, Auto
2945.0, 1039.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2676_CROPED.jpg, path time not found, 0, Auto
2947.0, 1041.0, 108.0, 158.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2677_CROPED.jpg, path time not found, 0, Auto
2948.0, 1043.0, 104.0, 152.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2678_CROPED.jpg, path time not found, 0, Auto
2947.0, 1043.0, 102.0, 149.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2679_CROPED.jpg, path time not found, 0, Auto
2947.0, 1045.0, 96.0, 140.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2680_CROPED.jpg, path time not found, 0, Auto
2945.0, 1042.0, 102.0, 149.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2681_CROPED.jpg, path time not found, 0, Auto
2943.0, 1042.0, 98.0, 143.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2682_CROPED.jpg, path time not found, 0, Auto
2940.0, 1037.0, 106.0, 155.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2683_CROPED.jpg, path time not found, 0, Auto
2940.0, 1033.0, 108.0, 158.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2684_CROPED.jpg, path time not found, 0, Auto
2941.0, 1033.0, 108.0, 158.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2685_CROPED.jpg, path time not found, 0, Auto
2940.0, 1030.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2686_CROPED.jpg, path time not found, 0, Auto
2938.0, 1026.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2687_CROPED.jpg, path time not found, 0, Auto
2937.0, 1021.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2688_CROPED.jpg, path time not found, 0, Auto
2937.0, 1017.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2689_CROPED.jpg, path time not found, 0, Auto
2939.0, 1021.0, 113.0, 164.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2690_CROPED.jpg, path time not found, 0, Auto
2937.0, 1017.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2691_CROPED.jpg, path time not found, 0, Auto
2935.0, 1013.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2692_CROPED.jpg, path time not found, 0, Auto
2932.0, 1006.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2693_CROPED.jpg, path time not found, 0, Auto
2935.0, 1005.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2694_CROPED.jpg, path time not found, 0, Auto
2934.0, 1002.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2695_CROPED.jpg, path time not found, 0, Auto
2933.0, 996.0, 129.0, 189.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2696_CROPED.jpg, path time not found, 0, Auto
2934.0, 993.0, 129.0, 189.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2697_CROPED.jpg, path time not found, 0, Auto
2934.0, 988.0, 135.0, 197.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2698_CROPED.jpg, path time not found, 0, Auto
2936.0, 989.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2699_CROPED.jpg, path time not found, 0, Auto
2934.0, 986.0, 129.0, 189.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2700_CROPED.jpg, path time not found, 0, Auto
2934.0, 978.0, 135.0, 197.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2701_CROPED.jpg, path time not found, 0, Auto
2936.0, 975.0, 135.0, 197.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2702_CROPED.jpg, path time not found, 0, Auto
2940.0, 978.0, 132.0, 193.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2703_CROPED.jpg, path time not found, 0, Auto
2938.0, 975.0, 132.0, 193.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2704_CROPED.jpg, path time not found, 0, Auto
2938.0, 971.0, 137.0, 200.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2705_CROPED.jpg, path time not found, 0, Auto
2940.0, 972.0, 129.0, 189.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2706_CROPED.jpg, path time not found, 0, Auto
2941.0, 969.0, 135.0, 197.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2707_CROPED.jpg, path time not found, 0, Auto
2940.0, 965.0, 135.0, 197.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2708_CROPED.jpg, path time not found, 0, Auto
2939.0, 959.0, 140.0, 204.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2709_CROPED.jpg, path time not found, 0, Auto
2955.0, 955.0, 135.0, 197.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2710_CROPED.jpg, path time not found, 0, Auto
2956.0, 960.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2711_CROPED.jpg, path time not found, 0, Auto
2962.0, 1006.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2712_CROPED.jpg, path time not found, 0, Auto
2973.0, 1043.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2713_CROPED.jpg, path time not found, 0, Auto
2940.0, 1116.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2714_CROPED.jpg, path time not found, 0, Auto
2946.0, 1149.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2715_CROPED.jpg, path time not found, 0, Auto
2959.0, 1135.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2716_CROPED.jpg, path time not found, 0, Auto
2978.0, 1117.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2717_CROPED.jpg, path time not found, 0, Auto
2999.0, 1105.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2718_CROPED.jpg, path time not found, 0, Auto
3018.0, 1093.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2719_CROPED.jpg, path time not found, 0, Auto
3031.0, 1082.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2720_CROPED.jpg, path time not found, 0, Auto
3045.0, 1072.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2721_CROPED.jpg, path time not found, 0, Auto
3058.0, 1065.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2722_CROPED.jpg, path time not found, 0, Auto
3066.0, 1054.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2723_CROPED.jpg, path time not found, 0, Auto
3080.0, 1047.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2724_CROPED.jpg, path time not found, 0, Auto
3081.0, 1044.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2725_CROPED.jpg, path time not found, 0, Auto
3094.0, 1033.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2726_CROPED.jpg, path time not found, 0, Auto
3105.0, 1020.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2727_CROPED.jpg, path time not found, 0, Auto
3117.0, 1009.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2728_CROPED.jpg, path time not found, 0, Auto
3127.0, 998.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2729_CROPED.jpg, path time not found, 0, Auto
3140.0, 991.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2730_CROPED.jpg, path time not found, 0, Auto
3151.0, 978.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2731_CROPED.jpg, path time not found, 0, Auto
3161.0, 964.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2732_CROPED.jpg, path time not found, 0, Auto
3173.0, 951.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2733_CROPED.jpg, path time not found, 0, Auto
3174.0, 928.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2734_CROPED.jpg, path time not found, 0, Auto
3177.0, 909.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2735_CROPED.jpg, path time not found, 0, Auto
3168.0, 890.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2736_CROPED.jpg, path time not found, 0, Auto
3164.0, 872.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2737_CROPED.jpg, path time not found, 0, Auto
3163.0, 856.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2738_CROPED.jpg, path time not found, 0, Auto
3176.0, 833.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2739_CROPED.jpg, path time not found, 0, Auto
3177.0, 813.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2740_CROPED.jpg, path time not found, 0, Auto
3176.0, 797.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2741_CROPED.jpg, path time not found, 0, Auto
3177.0, 786.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2742_CROPED.jpg, path time not found, 0, Auto
3177.0, 773.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2743_CROPED.jpg, path time not found, 0, Auto
3180.0, 762.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2744_CROPED.jpg, path time not found, 0, Auto
3182.0, 751.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2745_CROPED.jpg, path time not found, 0, Auto
3182.0, 735.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2746_CROPED.jpg, path time not found, 0, Auto
3183.0, 723.0, 127.0, 185.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2747_CROPED.jpg, path time not found, 0, Auto
3186.0, 712.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2748_CROPED.jpg, path time not found, 0, Auto
3192.0, 705.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2749_CROPED.jpg, path time not found, 0, Auto
3191.0, 691.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2750_CROPED.jpg, path time not found, 0, Auto
3191.0, 680.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2751_CROPED.jpg, path time not found, 0, Auto
3193.0, 672.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2752_CROPED.jpg, path time not found, 0, Auto
3193.0, 660.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2753_CROPED.jpg, path time not found, 0, Auto
3196.0, 653.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2754_CROPED.jpg, path time not found, 0, Auto
3200.0, 645.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2755_CROPED.jpg, path time not found, 0, Auto
3201.0, 634.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2756_CROPED.jpg, path time not found, 0, Auto
3202.0, 625.0, 124.0, 182.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2757_CROPED.jpg, path time not found, 0, Auto
3203.0, 617.0, 122.0, 178.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2758_CROPED.jpg, path time not found, 0, Auto
3206.0, 610.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2759_CROPED.jpg, path time not found, 0, Auto
3208.0, 602.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2760_CROPED.jpg, path time not found, 0, Auto
3207.0, 592.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2761_CROPED.jpg, path time not found, 0, Auto
3209.0, 587.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2762_CROPED.jpg, path time not found, 0, Auto
3210.0, 577.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2763_CROPED.jpg, path time not found, 0, Auto
3198.0, 579.0, 120.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2764_CROPED.jpg, path time not found, 0, Auto
3197.0, 576.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2765_CROPED.jpg, path time not found, 0, Auto
3199.0, 573.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2766_CROPED.jpg, path time not found, 0, Auto
3200.0, 564.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2767_CROPED.jpg, path time not found, 0, Auto
3197.0, 562.0, 113.0, 164.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2768_CROPED.jpg, path time not found, 0, Auto
3195.0, 562.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2769_CROPED.jpg, path time not found, 0, Auto
3194.0, 560.0, 113.0, 164.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2770_CROPED.jpg, path time not found, 0, Auto
3194.0, 554.0, 113.0, 164.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2771_CROPED.jpg, path time not found, 0, Auto
3195.0, 551.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2772_CROPED.jpg, path time not found, 0, Auto
3195.0, 543.0, 113.0, 164.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2773_CROPED.jpg, path time not found, 0, Auto
3195.0, 542.0, 113.0, 164.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2774_CROPED.jpg, path time not found, 0, Auto
3195.0, 539.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2775_CROPED.jpg, path time not found, 0, Auto
3195.0, 538.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2776_CROPED.jpg, path time not found, 0, Auto
3196.0, 530.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2777_CROPED.jpg, path time not found, 0, Auto
3196.0, 530.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2778_CROPED.jpg, path time not found, 0, Auto
3195.0, 528.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2779_CROPED.jpg, path time not found, 0, Auto
3196.0, 525.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2780_CROPED.jpg, path time not found, 0, Auto
3195.0, 523.0, 110.0, 161.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2781_CROPED.jpg, path time not found, 0, Auto
3194.0, 519.0, 113.0, 164.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2782_CROPED.jpg, path time not found, 0, Auto
3192.0, 515.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2783_CROPED.jpg, path time not found, 0, Auto
3190.0, 512.0, 115.0, 168.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2784_CROPED.jpg, path time not found, 0, Auto
3188.0, 509.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2785_CROPED.jpg, path time not found, 0, Auto
3177.0, 512.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2786_CROPED.jpg, path time not found, 0, Auto
3144.0, 532.0, 117.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\top\1\2787_CROPED.jpg, path time not found, 0, Auto
